Date,Close,High,Low,Open,Volume,Ticker
,NVDA,NVDA,NVDA,NVDA,NVDA,
2002-01-02,0.5141910910606384,0.5229780429283513,0.5004385848375761,0.5133512667131668,1298904000,NVDA
2002-01-03,0.5478847026824951,0.5501007172763215,0.5149557018242684,0.5152609632856655,1414752000,NVDA
2002-01-04,0.5319169759750366,0.5551431265583706,0.5225955196342277,0.5551431265583706,936288000,NVDA
2002-01-07,0.5176291465759277,0.5348198034118424,0.5104475786767483,0.534056048671484,973068000,NVDA
2002-01-08,0.5237416625022888,0.5361950280657088,0.5148025193724948,0.5165600950938047,774360000,NVDA
2002-01-09,0.5165600180625916,0.5405498683825768,0.5092253292066493,0.5310001491775167,1141188000,NVDA
2002-01-10,0.5041829347610474,0.5208381578419973,0.4996748900801621,0.5138097110818192,992508000,NVDA
2002-01-11,0.48187267780303955,0.5076971103998308,0.4798867841114738,0.5075440424793555,1380852000,NVDA
2002-01-14,0.4565836191177368,0.48416478183717404,0.4565836191177368,0.4808036265701903,1369560000,NVDA
2002-01-15,0.49921661615371704,0.4995219324102137,0.4750736252421923,0.4756081336196389,1838808000,NVDA
2002-01-16,0.47973358631134033,0.49562510515954705,0.47789994111384126,0.49241619874012926,1115388000,NVDA
2002-01-17,0.49654191732406616,0.4966189157751893,0.47767073908837576,0.49562509474458255,1121544000,NVDA
2002-01-18,0.4874504804611206,0.4908886327367548,0.47751751836577966,0.4778237087369213,803676000,NVDA
2002-01-22,0.4752254784107208,0.49333295453633136,0.46972443426794597,0.49203469194295235,1085028000,NVDA
2002-01-23,0.48416462540626526,0.48760272338279237,0.4700306840823466,0.47950433425739136,889164000,NVDA
2002-01-24,0.5015085339546204,0.5065511414661638,0.47866375954215146,0.48897816660970755,1137684000,NVDA
2002-01-25,0.500209391117096,0.5126636888653738,0.48821446110965405,0.4943269593151904,817752000,NVDA
2002-01-28,0.5194630026817322,0.5195400558171749,0.5049467930880672,0.5099893470028513,924288000,NVDA
2002-01-29,0.4940205216407776,0.5222131506633142,0.48592207898947226,0.520685696309247,1381932000,NVDA
2002-01-30,0.4999801218509674,0.5003624364141976,0.48477623236579986,0.49661896697303143,1218456000,NVDA
2002-01-31,0.5022724270820618,0.5103716958153921,0.4855401463358539,0.5064751567489882,973980000,NVDA
2002-02-01,0.4899720549583435,0.506780402862184,0.4870684635026275,0.5014325331117874,688272000,NVDA
2002-02-04,0.4668980836868286,0.5008209699322748,0.4661343833414759,0.4889021076694621,1104864000,NVDA
2002-02-05,0.4623136818408966,0.46781467140865335,0.4441301087182072,0.46376506697674647,1474620000,NVDA
2002-02-06,0.473850280046463,0.48202566861330975,0.46529345131038996,0.47453791065525586,1242528000,NVDA
2002-02-07,0.4584932327270508,0.4744616921525867,0.45627814780687515,0.4744616921525867,964476000,NVDA
2002-02-08,0.4409974217414856,0.4641475101738645,0.42350147429394075,0.46155010987125966,1871292000,NVDA
2002-02-11,0.46536949276924133,0.46605712325593673,0.43870519024724625,0.4403096431670092,1249224000,NVDA
2002-02-12,0.4752254784107208,0.4840124269807082,0.45306924494413464,0.4583410424825729,1216500000,NVDA
2002-02-13,0.469113826751709,0.48943638664184075,0.46452966002513946,0.4813379434704266,1230432000,NVDA
2002-02-14,0.4749201834201813,0.4847761484160017,0.46712711006932345,0.473086483742131,1225692000,NVDA
2002-02-15,0.43817079067230225,0.45574286176501533,0.4335866224394839,0.4530693647527599,3988548000,NVDA
2002-02-19,0.40913739800453186,0.42380675276865215,0.4057753686015721,0.41945180386962466,1972524000,NVDA
2002-02-20,0.4305298924446106,0.4351140604994403,0.40111508733075574,0.40187881477812804,1838736000,NVDA
2002-02-21,0.40111514925956726,0.42479974796158815,0.40058064106193164,0.42464755438931384,1531044000,NVDA
2002-02-22,0.3814031481742859,0.397676955459884,0.3762844447555849,0.393092787472256,2585616000,NVDA
2002-02-25,0.41127637028694153,0.41425608498782485,0.383083703956597,0.3831607297400929,1599564000,NVDA
2002-02-26,0.42021551728248596,0.4274741117779913,0.4091374109133449,0.42029254307152053,1902672000,NVDA
2002-02-27,0.40608152747154236,0.4315997925340737,0.4049354855777229,0.4297661200392038,1723224000,NVDA
2002-02-28,0.3897307217121124,0.4106657208047444,0.38629256871996975,0.4034071276193697,1585440000,NVDA
2002-03-01,0.4273979663848877,0.4278563777065083,0.3923290494382776,0.39347509140422715,1311396000,NVDA
2002-03-04,0.45123568177223206,0.4561251660127834,0.42457046990998665,0.4286962266908147,1484724000,NVDA
2002-03-05,0.45008963346481323,0.4621606585183062,0.443901012041752,0.4442823975998427,1379448000,NVDA
2002-03-06,0.4359547793865204,0.4410734827978349,0.4265572240959252,0.43664241004843163,1446060000,NVDA
2002-03-07,0.43244048953056335,0.44359468996540535,0.4203685375623548,0.44214335941740324,1346532000,NVDA
2002-03-08,0.44535231590270996,0.4545206788020281,0.438552160991023,0.4406920513449934,1270356000,NVDA
2002-03-11,0.44015657901763916,0.4453522802524551,0.43282191660911645,0.44046282409102644,810540000,NVDA
2002-03-12,0.41708362102508545,0.42900245293018974,0.4141039062178599,0.42671036882060054,1255032000,NVDA
2002-03-13,0.40951964259147644,0.4161667017984778,0.40799128621073233,0.4131869874866354,1031616000,NVDA
2002-03-14,0.3868279755115509,0.40646290695156184,0.38598724976144483,0.40646290695156184,1139460000,NVDA
2002-03-15,0.4031779170036316,0.40363635562832956,0.3821668480157012,0.3895785365783322,1248288000,NVDA
2002-03-18,0.4031779170036316,0.41937565367017865,0.3985937493470082,0.4105126071132646,1236996000,NVDA
