Date,Close,High,Low,Open,Volume,Ticker
,WMT,WMT,WMT,WMT,WMT,
2002-01-02,12.476107597351074,12.497599271737128,12.248292897381534,12.390139670024622,20033700,WMT
2002-01-03,12.4610595703125,12.529832659758256,12.357898091471117,12.454611824162185,17871900,WMT
2002-01-04,12.37939453125,12.521241311895773,12.293426599073424,12.392288798739756,20039100,WMT
2002-01-07,12.334257125854492,12.48685093492662,12.29557187374716,12.3471526198176,16081200,WMT
2002-01-08,12.430974006652832,12.465359946189686,12.321364750725637,12.398735266802374,13110600,WMT
2002-01-09,12.12148380279541,12.364343558117437,12.076350813356788,12.282673753522912,22727400,WMT
2002-01-10,12.250431060791016,12.325653087886549,12.091389606181014,12.121478662975468,19399200,WMT
2002-01-11,11.99254035949707,12.194565343572977,11.93451184121024,12.175222094216524,21813900,WMT
2002-01-14,11.98393726348877,12.228946719950306,11.98393726348877,11.992534669050796,20141400,WMT
2002-01-15,12.222495079040527,12.22894282371226,11.887219734799775,11.983933445312651,24258300,WMT
2002-01-16,12.033370018005371,12.222499419676943,11.928058867270002,12.222499419676943,16519200,WMT
2002-01-17,12.198857307434082,12.2977207048597,11.971042668403586,12.003280171359329,23389500,WMT
2002-01-18,12.110738754272461,12.226795723076515,12.02907017417128,12.153723317814698,21022200,WMT
2002-01-22,12.467506408691406,12.615802114415176,12.274078938313433,12.276228597013004,29970000,WMT
2002-01-23,12.865107536315918,12.884450773948084,12.512639780085067,12.551325025567618,32046600,WMT
2002-01-24,12.824275016784668,12.884453169641773,12.744754852480787,12.865109928412988,23952300,WMT
2002-01-25,12.551322937011719,12.783436830846542,12.47824931574871,12.757645851628638,21966300,WMT
2002-01-28,12.600751876831055,12.718958461956468,12.534127241419544,12.6157970220914,15428100,WMT
2002-01-29,12.446016311645508,12.783441442716688,12.446016311645508,12.697472300829721,22121700,WMT
2002-01-30,12.841462135314941,12.884445450362009,12.411621606156633,12.4223674349184,30018300,WMT
2002-01-31,12.890899658203125,12.890899658203123,12.701770271631165,12.80922984291976,20583600,WMT
2002-02-01,12.736156463623047,12.873706340998783,12.626547231348983,12.830721773734757,20091000,WMT
2002-02-04,12.658782958984375,12.873703284717521,12.605052570105682,12.804928977247975,19543800,WMT
2002-02-05,12.637289047241211,12.787731895731673,12.562067008105279,12.688869768667445,19880400,WMT
2002-02-06,12.654483795166016,12.734003927686869,12.553470771054013,12.615798557952376,19263600,WMT
2002-02-07,12.549176216125488,12.841468310029397,12.538430382196676,12.712515843319915,25257900,WMT
2002-02-08,12.712522506713867,12.712522506713867,12.486856186577983,12.54918279390332,19136400,WMT
2002-02-11,12.948925018310547,12.959672080667557,12.761945317893243,12.785586641471587,25503000,WMT
2002-02-12,12.916692733764648,12.970423148108466,12.852216482508506,12.862963549203034,15970800,WMT
2002-02-13,12.920989036560059,13.049940279192551,12.86940706376876,12.959674286371614,19198800,WMT
2002-02-14,13.000513076782227,13.022004752007826,12.880157973823673,12.970423993597018,17958000,WMT
2002-02-15,12.901643753051758,13.021998801008557,12.873704342070218,13.00050713560456,21772800,WMT
2002-02-19,12.742607116699219,12.933886209556984,12.72326510233326,12.766248449619564,27181800,WMT
2002-02-20,12.899497032165527,12.938183514440757,12.637295211137436,12.759799945444989,24582300,WMT
2002-02-21,12.79848861694336,13.082183413838294,12.764101443367146,12.927439902962996,22018800,WMT
2002-02-22,12.884453773498535,12.884453773498535,12.594311290378666,12.819977529496112,22809600,WMT
2002-02-25,13.034895896911621,13.056387564961494,12.908093087766371,12.938182160905319,25027500,WMT
2002-02-26,13.346527099609375,13.385212339640661,12.99190850501417,13.067130556608207,34951200,WMT
2002-02-27,13.378767967224121,13.507720439543867,13.271307163697026,13.45399003778032,38931900,WMT
2002-02-28,13.32718563079834,13.514165340545786,13.226172585942969,13.475480095387999,35987100,WMT
2002-03-01,13.49911880493164,13.49911880493164,13.337928879923147,13.368017944675215,22558800,WMT
2002-03-04,13.535659790039062,13.55715145872868,13.363723980958293,13.529212043475793,24502800,WMT
2002-03-05,13.058538436889648,13.45184243064741,13.01340543362868,13.393813932231277,37070100,WMT
2002-03-06,13.08862590789795,13.213280296115595,12.959674661532533,13.103671060324917,30588600,WMT
2002-03-07,13.26055908203125,13.314288239924556,13.107965322138432,13.21757452593501,27877200,WMT
2002-03-08,13.436793327331543,13.518463125460848,13.325035691812815,13.363720932586094,31383600,WMT
2002-03-11,13.438944816589355,13.499122964637165,13.331485243397596,13.499122964637165,20094600,WMT
2002-03-12,13.374466896057129,13.411002478898473,13.301393270811154,13.303542929123674,20942700,WMT
2002-03-13,13.322890281677246,13.344381952317308,13.17459455682756,13.27130830448986,18534900,WMT
2002-03-14,13.383063316345215,13.451837626233411,13.30569283261183,13.314289006457022,15060600,WMT
2002-03-15,13.701151847839355,13.701151847839355,13.421756384056318,13.471187482413027,39907500,WMT
2002-03-18,13.658161163330078,13.741980625847637,13.475479548287701,13.737682538733889,19076400,WMT
2002-03-19,13.638823509216309,13.720493339350812,13.548556272328755,13.690404260388293,16634700,WMT
2002-03-20,13.594704627990723,13.650650786018208,13.540911902705815,13.545215074481296,21306300,WMT
2002-03-21,13.383837699890137,13.59686014518034,13.330043730250658,13.545218377571711,17407200,WMT
2002-03-22,13.351561546325684,13.39244599969758,13.248278005533205,13.383838422346411,16497600,WMT
2002-03-25,13.185877799987793,13.379535364062633,13.185877799987793,13.308527467444831,17753700,WMT
2002-03-26,13.377381324768066,13.424719916012213,13.200938939774252,13.200938939774252,18550500,WMT
2002-03-27,13.340805053710938,13.40535634726756,13.259038604388147,13.351562371400039,20792400,WMT
2002-03-28,13.190176963806152,13.377379095719661,13.185873792020105,13.342951258958161,17490000,WMT
2002-04-01,12.815776824951172,12.98791727886365,12.613514161734928,12.98576507686639,39746700,WMT
2002-04-02,12.680221557617188,12.80502222471891,12.641489297147919,12.80287002205821,23366400,WMT
2002-04-03,12.609213829040527,12.86742274642524,12.426315999797678,12.781353107297003,26798400,WMT
2002-04-04,12.755532264709473,12.824387972954211,12.635034775281182,12.652248702342368,20559900,WMT
2002-04-05,12.725407600402832,12.856664871740485,12.647944312912367,12.744773730084745,15964800,WMT
2002-04-08,12.86312198638916,12.89970205159786,12.592002264442991,12.69528708201829,18417900,WMT
2002-04-09,12.931974411010742,13.007285494071077,12.888940209968926,12.931974411010742,18689400,WMT
2002-04-10,13.033103942871094,13.061076413234977,12.882481812077694,12.964247021127173,21348000,WMT
2002-04-11,12.947035789489746,13.299920627507033,12.912606709117542,13.050319336895342,25701000,WMT
2002-04-12,13.175121307373047,13.30852954399958,12.972857365550515,13.061079199546814,19466700,WMT
